"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","24,000",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","376,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,040,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,040,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","41,324,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","917,700",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","731,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,163",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,128,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","94,500",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,405,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,448",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,422,000",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","153,000",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","151,800",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,873,000",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","137,500",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","137,500",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,039,000",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","78,000",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","78,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","282,452,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,678,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","244,209,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,480,900",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","173,600",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","38,243,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","101,172",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,504,400",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","58,874,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,872,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,411,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","280,800",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","46,463,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","79,560",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,872,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","188,940,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,020,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","188,940,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,020,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,020,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","43,581,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","986,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","43,581,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","986,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","986,000",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,318,000",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","561,000",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","561,000",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","39,381,000",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","952,000",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","951,000",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","44,553,000",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,254,000",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,899,000",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","263,300",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","36,654,000",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","49,533",""
"SURVEY","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,254,000",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,196,000",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","103,500",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,196,000",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","97,300",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,200",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","97,300",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","25,487,000",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","567,000",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","567,000",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,700,000",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","292,500",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","292,500",""
"SURVEY","2017","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","102,575,000",""
"SURVEY","2017","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,419,700",""
"SURVEY","2017","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,833,000",""
